cl1,cl2,dist,new_size
10644,6463,0.0107607,3
11970,11209,0.0107633,6
11869,7903,0.0107642,3
2672,11937,0.0107675,5
2828,11839,0.0107723,4
11657,10784,0.0107764,4
5590,6330,0.0107784,2
3673,4530,0.0107856,2
5694,6602,0.0107861,2
553,896,0.0107885,2
11519,2167,0.0107896,4
8236,9831,0.0107899,2
703,12069,0.0107901,6
5255,11197,0.0107948,4
10303,990,0.0108036,3
4257,11762,0.0108063,3
7944,9876,0.0108122,2
10413,2284,0.0108147,3
1834,11594,0.0108193,4
11689,3167,0.0108193,5
10196,7222,0.0108205,3
10779,10479,0.0108237,5
10036,4701,0.0108258,3
7497,8829,0.010827,2
10244,5375,0.0108271,3
7841,8110,0.0108279,2
11373,4366,0.0108304,3
3572,3999,0.0108351,2
10404,11507,0.0108364,4
446,1871,0.0108383,2
7699,7835,0.010841,2
7765,8546,0.0108458,2
4949,6278,0.0108504,2
10394,7363,0.0108538,3
7710,10778,0.0108577,3
5439,6143,0.0108624,2
8810,9271,0.0108627,2
7911,10777,0.0108656,3
9152,11834,0.0108685,3
2978,11330,0.0108685,4
11949,9746,0.0108692,3
11611,4249,0.0108718,4
3144,4452,0.010873,2
5408,5796,0.0108831,2
5326,5355,0.0108843,2
12101,4015,0.0108846,5
2484,11284,0.01089,3
4984,6820,0.0108966,2
2866,2963,0.010901,2
10799,6993,0.0109013,3
5593,6468,0.0109043,2
71,1537,0.0109132,2
1878,10417,0.0109204,4
6083,6785,0.0109211,2
7704,9861,0.0109213,2
325,2197,0.0109274,2
8313,8875,0.0109309,2
2820,3591,0.0109315,2
11821,6056,0.0109371,3
11919,11925,0.0109387,11
3848,11360,0.0109407,3
7645,8268,0.0109439,2
11767,8928,0.010944,3
2703,4875,0.0109468,2
8421,9348,0.0109497,2
625,10800,0.0109527,3
5917,6373,0.0109558,2
10803,9082,0.0109587,4
10437,6908,0.0109703,3
11329,5816,0.0109813,3
11436,9741,0.0109854,6
8217,11165,0.0109951,5
10552,11625,0.0109979,4
6973,7394,0.0109996,2
8936,9722,0.0110012,2
2492,11571,0.0110022,4
12143,9071,0.0110068,4
11335,11549,0.0110085,5
8926,11726,0.011013,6
4173,4703,0.0110164,2
475,585,0.0110221,2
11885,8793,0.0110283,3
5946,6367,0.0110308,2
8321,9214,0.0110316,2
3158,4635,0.0110375,2
11164,6150,0.0110378,3
6267,11033,0.0110381,3
9322,9510,0.0110541,2
6604,7008,0.0110563,2
215,952,0.0110573,2
5693,6454,0.0110641,2
865,1798,0.0110693,2
7936,8630,0.0110705,2
11421,11536,0.0110713,5
8606,8804,0.0110824,2
26,1216,0.0110834,2
7218,7219,0.0110893,2
7485,11343,0.0110923,4
7503,9129,0.0110937,2
11405,9178,0.0110944,3
12019,12193,0.011096,6
7587,10402,0.0110992,3
8754,9935,0.0111014,2
10787,11298,0.0111023,5
4078,11470,0.0111059,3
7001,11966,0.0111084,3
1165,2446,0.0111084,2
1112,11388,0.0111168,6
1299,10136,0.0111187,3
2599,12104,0.0111206,3
11718,11895,0.0111208,5
623,1441,0.011124,2
7726,7800,0.0111264,2
449,1392,0.0111267,2
5736,7166,0.0111275,2
10771,9446,0.0111344,3
11665,11304,0.0111345,5
10705,4253,0.0111415,3
8325,9903,0.0111426,2
59,1126,0.0111431,2
8211,8977,0.0111439,2
2632,8278,0.0111449,2
11450,7375,0.0111451,4
8025,8088,0.0111484,2
8668,9522,0.0111503,2
11945,10857,0.0111518,5
15,105,0.0111522,2
11098,4397,0.0111544,3
9256,9859,0.011155,2
611,2393,0.0111565,2
4493,4494,0.0111586,2
171,11860,0.0111597,3
12141,6100,0.0111654,3
802,11543,0.0111677,4
5676,11626,0.0111692,3
8201,11942,0.0111722,6
190,11231,0.0111742,4
11754,7199,0.0111749,4
9321,9841,0.0111792,2
2534,11975,0.0111798,8
11813,2827,0.0111809,5
6039,10101,0.0111817,3
10674,6917,0.0111832,4
2684,3247,0.0111859,2
11426,415,0.0111862,4
3106,3241,0.0111906,2
6072,11639,0.0111935,3
6520,7249,0.0111975,2
11374,10586,0.0112058,5
5023,5734,0.011211,2
10666,843,0.0112111,3
1426,2286,0.0112148,2
7727,9077,0.0112243,2
5786,6511,0.0112275,2
8063,11597,0.0112292,7
627,1168,0.0112309,2
12168,10812,0.0112318,7
7627,9845,0.011232,2
3678,4225,0.0112346,2
1068,1348,0.0112349,2
3166,4846,0.0112356,2
6324,10318,0.0112359,3
10341,11768,0.0112377,7
1613,2468,0.0112382,2
3852,10840,0.0112407,3
12239,6380,0.0112472,5
12116,11560,0.0112503,9
10072,8527,0.0112521,3
10039,3189,0.0112525,3
7536,9450,0.0112535,2
5828,6250,0.0112545,2
537,1681,0.0112582,2
7918,7928,0.0112607,2
11244,9253,0.0112609,3
7494,9896,0.0112632,2
344,1118,0.0112657,2
121,11532,0.011266,5
3402,11393,0.011266,3
11780,4814,0.0112665,5
10469,11979,0.0112666,4
10621,5889,0.0112725,4
2891,4335,0.0112735,2
3043,4372,0.011276,2
2560,3175,0.0112761,2
11545,6060,0.0112784,3
6742,12170,0.0112792,3
729,1449,0.0112809,2
5504,7143,0.0112812,2
1048,12107,0.0112859,5
11702,11359,0.0112902,5
11720,2226,0.011292,6
421,2279,0.0112927,2
821,1872,0.0112952,2
11390,7364,0.0112962,3
495,11259,0.0112965,4
744,1759,0.0112976,2
264,533,0.0113,2
5037,6190,0.0113023,2
4060,10506,0.0113039,3
12241,1171,0.0113101,5
5544,11431,0.0113121,4
3879,4541,0.011314,2
5198,12222,0.0113199,6
3367,4813,0.0113229,2
2566,4002,0.0113242,2
1177,1442,0.0113256,2
667,2018,0.011327,2
138,10478,0.0113304,3
1315,2198,0.0113331,2
4980,7319,0.0113333,2
1340,1727,0.0113383,2
3110,12119,0.0113426,4
9415,9534,0.0113446,2
9774,9863,0.0113465,2
9508,9943,0.0113489,2
9763,10867,0.0113556,3
3817,3834,0.0113593,2
6154,7293,0.0113608,2
767,11469,0.0113709,4
1145,2463,0.011371,2
7931,10272,0.0113733,3
3535,3927,0.0113788,2
11734,4125,0.0113877,5
38,849,0.0113891,2
72,1929,0.011391,2
12135,9920,0.0113931,4
3034,11848,0.0113949,4
8802,9813,0.0113958,2
3683,4552,0.0114006,2
11522,3400,0.0114006,4
11410,7029,0.011401,5
3370,10692,0.0114013,3
10814,12267,0.0114032,4
5151,7341,0.0114074,2
9035,9310,0.0114075,2
10827,4188,0.0114092,3
470,559,0.0114094,2
7679,11221,0.0114118,4
6071,11862,0.0114126,5
5281,6622,0.0114143,2
7707,8355,0.0114213,2
4974,6811,0.0114235,2
12118,3790,0.0114323,6
8903,10752,0.0114361,3
3369,8070,0.0114426,2
481,1176,0.0114486,2
12011,6099,0.0114554,3
4990,5470,0.0114586,2
5752,11012,0.0114607,3
11211,10966,0.0114624,4
6668,6837,0.0114659,2
5392,7200,0.011467,2
3084,8913,0.0114674,2
3285,4236,0.0114751,2
1432,11291,0.0114812,4
9342,11581,0.0114935,5
8008,9814,0.0114936,2
2717,11322,0.0115016,3
10999,3604,0.0115024,3
2787,4631,0.0115025,2
11736,4473,0.0115107,4
12315,2020,0.0115112,5
7483,11401,0.0115135,3
4,11162,0.0115143,3
3270,11038,0.0115189,3
1342,2069,0.0115194,2
377,879,0.0115206,2
1404,1599,0.0115226,2
7909,8162,0.0115236,2
11933,9505,0.0115272,3
12167,11205,0.011532,10
5687,5915,0.0115343,2
2733,3235,0.0115348,2
11290,6198,0.0115392,4
3269,11610,0.0115406,4
8270,11928,0.0115467,4
11432,6221,0.011552,3
3621,3940,0.0115572,2
11356,10577,0.0115582,4
1772,2160,0.0115608,2
5774,6671,0.0115627,2
5206,6041,0.0115636,2
12036,11261,0.011569,6
8059,8071,0.011571,2
11705,11857,0.011571,6
574,1678,0.0115811,2
2513,3984,0.0115813,2
10694,11952,0.0115822,5
10974,6918,0.0115846,3
11476,7303,0.0115856,4
6670,7429,0.0115929,2
11924,4559,0.0115939,4
5517,5801,0.0115972,2
11433,10324,0.0116052,5
10308,1666,0.0116059,4
7572,11910,0.0116073,7
11893,1022,0.011608,4
12244,7467,0.011608,3
10212,11223,0.0116094,5
8304,9304,0.0116129,2
3346,4299,0.0116165,2
7510,7636,0.0116216,2
7523,10667,0.0116244,3
5345,11315,0.0116247,3
3493,3694,0.0116249,2
12326,4684,0.011625,5
7604,8067,0.0116252,2
50,376,0.0116264,2
11056,12386,0.0116275,7
6153,6201,0.0116318,2
5519,6489,0.0116324,2
10637,9228,0.0116395,3
10180,4677,0.0116431,3
7650,11616,0.0116583,3
12358,1150,0.0116586,6
916,1826,0.0116646,2
5800,6920,0.0116648,2
186,1879,0.0116697,2
11943,9473,0.0116703,3
6491,7058,0.0116724,2
2779,3263,0.0116734,2
1495,2118,0.0116759,2
11670,3515,0.011676,3
11512,11220,0.0116763,4
12394,7062,0.0116767,4
10392,6575,0.0116773,3
5295,10113,0.0116773,3
8326,9101,0.0116774,2
12052,2079,0.0116819,3
12131,8708,0.0116834,4
5261,6208,0.0116864,2
11239,5387,0.0116893,5
2582,3386,0.0116903,2
4211,11186,0.0116905,3
5294,10524,0.0116918,3
10339,1901,0.0116979,3
3119,3142,0.0117011,2
5433,7113,0.0117052,2
11232,2299,0.0117071,3
11007,905,0.0117118,5
1192,10927,0.0117154,4
10629,4774,0.0117167,4
6011,10299,0.0117172,3
11192,9745,0.0117196,5
11001,6553,0.0117242,3
6108,6762,0.0117253,2
10195,4122,0.0117343,3
10199,10081,0.0117346,4
3872,4588,0.0117359,2
730,12109,0.0117395,7
4267,7663,0.0117407,2
12081,6191,0.0117493,3
11903,3792,0.0117505,5
11144,4138,0.0117535,3
185,1290,0.0117553,2
5136,12336,0.0117607,3
10802,11658,0.0117676,5
5747,11607,0.0117688,5
2564,3393,0.0117705,2
6506,12348,0.0117705,3
8091,9771,0.011771,2
2673,12419,0.0117724,4
10923,11770,0.0117745,5
5440,6823,0.011775,2
2920,12176,0.0117822,3
6102,7379,0.011783,2
5170,12416,0.0117836,3
10312,2797,0.0117836,3
2517,4641,0.0117894,2
12221,11200,0.0117905,4
869,2070,0.0117907,2
11092,8874,0.0117923,4
4959,7388,0.0117937,2
1551,1809,0.0117954,2
275,1877,0.0117982,2
11024,10929,0.0117986,4
11176,4755,0.011801,4
12275,4150,0.0118065,6
7073,7461,0.0118081,2
11428,1159,0.0118111,3
8069,8759,0.0118123,2
5292,6851,0.0118151,2
11873,4780,0.0118165,4
1967,10906,0.0118222,3
9076,9585,0.0118233,2
2641,4692,0.0118298,2
10826,12273,0.011832,9
3606,4449,0.0118336,2
8584,9092,0.0118378,2
10732,9900,0.0118549,4
3795,8412,0.0118556,2
12285,12414,0.0118589,7
11309,9542,0.0118621,5
381,12003,0.0118647,3
6636,7305,0.0118647,2
12136,11514,0.0118652,7
11997,8046,0.0118676,4
8157,10989,0.0118691,3
12229,10290,0.0118716,5
274,12425,0.0118724,4
2024,2334,0.0118743,2
2976,3381,0.0118751,2
7651,12367,0.0118828,11
11790,6986,0.0118835,3
10362,7133,0.0118838,3
4561,4790,0.011884,2
893,1556,0.0118848,2
1303,10717,0.0118916,3
2611,3532,0.0118983,2
11531,4087,0.0119022,3
2667,4789,0.011913,2
3616,4100,0.0119201,2
3770,11097,0.0119225,3
5067,6716,0.0119376,2
144,11847,0.0119452,3
5212,7445,0.0119458,2
2630,4237,0.0119553,2
10442,11967,0.0119594,5
11969,10653,0.0119621,5
12030,3928,0.0119632,4
1624,2374,0.0119657,2
12246,7179,0.0119681,3
2634,8760,0.0119699,2
11083,11837,0.0119703,5
12080,12504,0.0119703,8
6901,12211,0.0119704,3
878,934,0.0119705,2
2415,2467,0.0119716,2
11727,7054,0.0119717,5
6628,11210,0.0119804,6
8330,9710,0.0119926,2
5548,6805,0.0119926,2
5164,6612,0.0119932,2
322,693,0.0119953,2
11409,9295,0.0119976,3
2507,4653,0.0120038,2
7960,11303,0.0120064,4
8222,9824,0.0120067,2
3855,4722,0.0120067,2
8598,9761,0.012007,2
11114,11233,0.0120089,5
8857,11972,0.0120098,5
8247,10080,0.0120129,3
10200,2289,0.0120172,3
2988,12270,0.0120173,4
12436,584,0.0120237,6
227,1880,0.0120336,2
7842,8941,0.0120405,2
11204,9982,0.0120408,6
2725,12331,0.0120412,3
11756,4764,0.0120447,4
11797,12342,0.0120482,7
12265,4363,0.0120494,4
5904,7301,0.0120505,2
5919,6130,0.0120506,2
32,12268,0.012051,3
2898,3627,0.0120525,2
7134,7273,0.0120575,2
10965,4866,0.012061,3
6548,7277,0.0120634,2
10000,12015,0.0120638,6
12537,9281,0.0120642,6
7857,12122,0.0120693,3
2493,3262,0.0120704,2
10864,10696,0.0120721,6
6086,12130,0.0120726,4
12085,10031,0.0120767,6
2551,3751,0.0120795,2
10355,2428,0.0120836,3
6106,7282,0.0120864,2
8394,9798,0.0120865,2
7626,12158,0.0120933,3
5574,6351,0.0120942,2
473,2333,0.0121005,2
7941,11215,0.0121009,6
7634,10399,0.012104,5
3197,3609,0.0121098,2
10428,10171,0.0121107,4
10396,9107,0.0121109,3
7084,10742,0.0121134,3
5166,12512,0.0121141,3
6927,7026,0.0121143,2
3523,4374,0.0121151,2
223,10988,0.0121242,3
1471,11929,0.0121289,4
6765,10512,0.0121345,4
7481,8551,0.0121383,2
12287,12563,0.0121396,12
8669,9803,0.0121435,2
7552,9369,0.0121437,2
4590,8642,0.0121448,2
5477,5851,0.0121458,2
8727,11193,0.0121458,3
5128,5146,0.0121475,2
2842,4314,0.0121491,2
12192,11524,0.0121495,5
773,1067,0.0121526,2
12485,9073,0.0121608,3
10501,9975,0.0121616,3
9190,9927,0.012164,2
12159,9466,0.0121663,4
10455,11890,0.0121672,4
6167,7175,0.0121732,2
3438,3924,0.012176,2
3321,12420,0.0121778,5
2918,4273,0.0121792,2
348,565,0.0121817,2
11816,6202,0.0121831,6
6400,7358,0.0121869,2
12260,2349,0.0121873,3
2544,12516,0.0121886,5
11339,4274,0.012195,5
8123,9324,0.0121975,2
12199,12095,0.0121997,8
12051,8599,0.0122073,4
8230,9159,0.0122162,2
3781,12156,0.0122164,12
12405,6412,0.0122185,8
12160,3748,0.0122194,3
8436,9161,0.0122222,2
12288,582,0.0122234,3
166,1640,0.0122243,2
84,11914,0.0122283,3
8647,9170,0.012229,2
11534,3307,0.0122297,3
301,1736,0.01223,2
12552,230,0.0122375,4
11634,12514,0.0122378,8
5430,6342,0.0122378,2
12361,11724,0.0122435,9
1309,10551,0.0122445,3
6268,7156,0.0122456,2
2646,4292,0.0122458,2
2668,4825,0.0122517,2
7924,9451,0.0122543,2
5448,7268,0.0122551,2
9591,9644,0.0122584,2
860,1374,0.0122597,2
5770,6226,0.012272,2
12624,2944,0.0122731,9
11500,3388,0.012279,5
12106,2216,0.0122802,3
8302,12396,0.0122826,3
10749,4490,0.0122835,3
10841,1038,0.0122865,4
6503,10076,0.0122883,3
6776,7060,0.0122917,2
568,12148,0.0122924,3
1971,2120,0.0122965,2
10292,4514,0.012298,3
253,575,0.012306,2
4538,4864,0.012307,2
11140,3914,0.0123091,3
12634,10225,0.0123142,4
3052,4142,0.0123178,2
1378,2431,0.0123216,2
4127,4499,0.0123302,2
11619,11866,0.0123303,4
5954,6991,0.0123326,2
840,1930,0.0123336,2
10687,12371,0.0123341,6
7862,11642,0.0123362,5
5635,5988,0.0123363,2
12344,5843,0.0123378,3
9595,12171,0.0123409,3
3280,11818,0.0123443,4
11139,10702,0.0123539,7
5057,6284,0.0123552,2
12465,3903,0.0123557,3
12369,3820,0.0123594,3
11533,9955,0.0123609,5
4000,8738,0.012362,2
10482,9429,0.0123684,3
4955,6008,0.0123699,2
3551,4116,0.0123708,2
1525,2002,0.0123722,2
1220,10006,0.0123797,3
304,1605,0.0123802,2
11766,10499,0.0123908,4
10267,9246,0.0123912,3
12593,1709,0.0123913,3
12207,2453,0.0123941,6
5803,6195,0.0123989,2
109,11685,0.0124042,3
11722,10313,0.0124044,4
6797,6913,0.0124047,2
11901,3762,0.0124074,7
2,2314,0.0124165,2
1693,2331,0.0124172,2
5159,12329,0.0124273,5
11587,12595,0.0124552,7
7920,9796,0.012459,2
2660,4742,0.0124639,2
5958,6656,0.012465,2
5521,11835,0.0124691,3
11054,7384,0.0124695,3
12140,12462,0.0124708,4
10602,1998,0.0124708,3
11429,3314,0.0124709,3
12338,11792,0.012472,4
2790,11247,0.0124737,3
12667,12366,0.0124739,8
12197,6930,0.0124741,7
2823,11934,0.0124806,4
1017,10762,0.012483,3
3582,10861,0.0124849,3
2777,12636,0.0124859,10
3702,4671,0.0124869,2
6320,6899,0.0124907,2
6934,6966,0.0124932,2
6413,12078,0.0124963,3
12472,1183,0.0125035,5
10714,7237,0.012504,4
10282,630,0.0125057,3
387,875,0.0125123,2
10774,9050,0.012514,3
2528,4433,0.0125219,2
11609,2110,0.0125223,4
284,2356,0.0125225,2
12713,12662,0.0125243,6
11881,4102,0.0125372,3
12297,7080,0.0125446,5
5068,7250,0.0125448,2
3332,3518,0.0125463,2
1276,2025,0.0125473,2
12411,10943,0.0125474,8
4004,4050,0.0125481,2
11808,11146,0.012553,8
12105,7075,0.012558,3
6780,7081,0.0125611,2
7621,11794,0.0125663,3
12188,1072,0.0125676,3
447,12701,0.0125691,4
7854,11392,0.0125708,3
7708,8586,0.0125731,2
12728,2273,0.0125749,4
60,833,0.0125758,2
10847,9749,0.0125813,3
3937,4146,0.0125859,2
453,1422,0.012586,2
1408,11297,0.0125882,3
11278,9791,0.0125907,3
8395,9559,0.0125952,2
12466,9780,0.0125966,5
2631,4659,0.0125974,2
7975,9275,0.0125984,2
6984,7120,0.0125986,2
8138,9795,0.0126019,2
8465,9531,0.0126043,2
12493,12520,0.0126087,9
8621,9338,0.0126102,2
12296,10523,0.0126129,7
12090,12357,0.0126163,8
10720,11614,0.0126178,7
12098,10014,0.0126182,8
868,10579,0.0126226,3
10561,3948,0.012625,4
2543,3648,0.0126312,2
8331,9038,0.0126368,2
4217,8199,0.012644,2
11101,1361,0.0126465,3
12492,12700,0.0126478,11
4379,4402,0.0126517,2
12687,10713,0.012654,9
5297,7323,0.0126551,2
7480,9979,0.0126589,2
1294,2295,0.012661,2
5671,7400,0.0126639,2
11184,532,0.0126642,3
11328,10201,0.0126674,5
594,1569,0.0126709,2
8545,8907,0.0126718,2
10142,6790,0.0126764,3
4968,12146,0.0126765,4
12503,12291,0.0126768,6
2591,3125,0.0126773,2
2526,12541,0.0126795,5
5610,11637,0.0126831,3
11472,12574,0.0126854,6
4248,9901,0.0126916,2
11019,11282,0.0126926,4
3290,11957,0.0127085,3
12657,4404,0.0127098,7
11875,9168,0.0127106,3
10475,6003,0.0127113,3
6441,6997,0.0127156,2
1688,2367,0.0127178,2
2496,4921,0.0127186,2
12057,8578,0.0127198,3
8173,11266,0.012721,3
9237,9596,0.0127272,2
12440,9174,0.012732,6
12345,7139,0.0127394,4
2982,3354,0.0127394,2
11623,3819,0.0127396,3
521,12721,0.0127424,3
5396,12018,0.0127463,4
3769,4333,0.0127479,2
5452,6906,0.0127494,2
3025,3063,0.0127516,2
1095,12548,0.0127602,8
10936,5823,0.0127627,3
12606,2390,0.0127659,4
10387,6963,0.0127664,3
807,1959,0.0127723,2
291,2306,0.0127736,2
10486,6581,0.0127761,3
7635,12232,0.0127766,7
3207,4574,0.012785,2
12383,2545,0.0127928,3
4647,11228,0.0128033,3
403,1933,0.0128146,2
8165,9370,0.0128226,2
4194,12653,0.0128256,3
8186,12352,0.0128259,6
11578,12769,0.0128312,5
6315,12614,0.0128332,9
5533,6958,0.0128341,2
8756,9728,0.0128354,2
10578,9294,0.0128417,3
3432,11676,0.0128424,4
12298,3922,0.0128446,3
12311,10184,0.0128452,4
11892,4602,0.0128452,3
12200,8508,0.0128465,6
2628,3211,0.0128484,2
692,2402,0.0128485,2
385,10537,0.0128513,4
10919,9893,0.0128532,3
6932,7312,0.0128556,2
5038,6965,0.0128562,2
12067,2430,0.012864,3
3327,4643,0.0128655,2
8683,11699,0.0128656,3
1230,1822,0.0128729,2
8216,8351,0.0128772,2
7521,9191,0.0128803,2
6024,10514,0.0128832,3
450,1365,0.0128836,2
4956,7088,0.0128841,2
11562,9008,0.0128858,5
8430,8910,0.0128859,2
5140,6175,0.0128873,2
12137,12212,0.0128889,6
249,1784,0.0128942,2
8628,9272,0.0128978,2
8513,12164,0.0128983,5
4467,9149,0.0128986,2
11527,12077,0.0129019,7
12770,7232,0.012907,5
5422,12522,0.0129103,4
3083,12640,0.0129108,4
12174,12698,0.012913,13
367,12736,0.0129133,3
12334,10243,0.0129139,6
3858,12779,0.0129154,8
12598,12153,0.0129173,6
2592,11350,0.0129176,3
12111,2140,0.0129183,4
12603,1853,0.0129188,3
1635,12645,0.0129198,3
691,12216,0.01292,3
12372,12610,0.012921,12
1582,11525,0.0129265,3
12752,12521,0.0129277,11
12198,8635,0.0129301,4
5499,6732,0.0129307,2
5866,6535,0.0129323,2
2897,3362,0.012933,2
12350,11841,0.0129344,4
2984,4438,0.0129353,2
8134,12196,0.012938,4
401,927,0.0129443,2
1052,1249,0.0129445,2
3338,3474,0.0129454,2
2867,3305,0.0129459,2
11326,6022,0.0129527,10
5764,6943,0.0129534,2
6357,11159,0.0129541,3
11084,1935,0.0129584,3
7487,12209,0.012959,3
11944,5442,0.0129615,3
12746,8026,0.0129647,10
8512,9950,0.0129659,2
11503,2735,0.0129675,3
8897,11540,0.01297,4
11719,11135,0.0129718,5
12488,1020,0.0129721,8
11591,11897,0.0129749,4
12125,10907,0.0129824,6
195,10107,0.0129867,3
12580,12230,0.0129895,7
8624,12254,0.0129918,3
11916,9642,0.0129947,5
7540,12169,0.0129959,5
12510,6166,0.0129968,3
1040,1795,0.0130011,2
6240,10030,0.0130018,3
6369,7114,0.0130084,2
9883,9895,0.0130126,2
7551,10388,0.013013,4
12183,7188,0.0130141,4
10601,10670,0.0130155,4
12339,3830,0.013026,7
9357,9818,0.0130289,2
5765,7310,0.0130297,2
11712,9518,0.0130334,3
12890,12755,0.013034,7
29,605,0.0130353,2
5914,10949,0.0130384,3
11968,9632,0.0130423,3
8649,8822,0.0130446,2
10526,9547,0.0130492,4
11128,4252,0.0130569,3
12306,12281,0.0130585,5
10337,6287,0.0130604,3
10042,6561,0.0130615,3
12453,12909,0.0130684,9
1321,11906,0.0130732,3
20,12435,0.0130745,4
2584,8006,0.0130746,2
2895,3887,0.013078,2
7601,9852,0.0130849,2
3418,4807,0.0130856,2
10682,6814,0.0130884,3
10722,4715,0.0130885,3
5565,6068,0.0130914,2
3111,4472,0.0130953,2
562,12627,0.0130978,4
12760,10758,0.013099,13
591,1738,0.0130993,2
3987,12866,0.0131013,5
6069,7255,0.0131024,2
7678,9004,0.013109,2
4614,11302,0.0131119,3
12654,12480,0.0131175,7
6556,7065,0.0131179,2
11745,12347,0.0131241,4
3380,9853,0.0131293,2
616,965,0.0131325,2
12319,4938,0.0131332,6
305,664,0.0131374,2
363,12835,0.0131393,3
7603,7877,0.0131402,2
5603,12836,0.0131428,3
2525,4220,0.0131444,2
12458,11473,0.0131483,6
3384,8034,0.0131491,2
6577,6960,0.0131502,2
3151,4756,0.0131559,2
9134,9647,0.013156,2
3896,12508,0.0131586,3
303,10026,0.0131623,3
12763,12432,0.0131634,5
5620,6014,0.0131636,2
5606,6694,0.0131645,2
2931,12621,0.0131659,4
11051,9211,0.0131674,3
12629,11631,0.0131764,4
6595,6775,0.0131782,2
12820,12741,0.013187,5
11599,12506,0.0131922,5
3264,3490,0.0131929,2
765,2095,0.013193,2
793,10405,0.0131933,3
6807,12604,0.0131941,7
444,1179,0.0131969,2
11832,10047,0.0132063,4
124,11805,0.0132095,6
12266,7934,0.0132109,3
10100,11521,0.0132148,4
2650,12665,0.013217,4
5139,6698,0.0132176,2
11444,12932,0.0132213,11
9058,12489,0.0132246,6
3215,8115,0.0132275,2
6703,7407,0.0132299,2
12082,5678,0.0132304,3
7807,7910,0.0132327,2
6040,7356,0.0132386,2
4090,10436,0.01324,3
11296,11635,0.0132422,6
12180,9964,0.0132429,3
12185,7167,0.013243,3
3260,9465,0.0132455,2
12560,3258,0.0132463,3
8126,11771,0.0132518,4
7891,7897,0.0132539,2
7760,11973,0.0132548,3
11288,12034,0.0132577,4
1307,12886,0.0132587,7
9594,9772,0.0132787,2
12280,12397,0.0132791,4
8163,12756,0.0132804,3
12538,9636,0.0132816,6
12757,1356,0.0132824,4
12865,12695,0.0132827,5
7747,9921,0.0132849,2
2983,3364,0.0132889,2
1897,11886,0.0132892,5
1520,1533,0.0132896,2
604,12685,0.0132915,3
8471,11772,0.0132922,4
4295,4505,0.0133057,2
1810,12126,0.0133064,3
5083,12726,0.0133065,3
7674,12001,0.0133076,3
1264,12678,0.0133095,7
7845,12113,0.0133127,3
12163,6475,0.0133131,3
9199,12215,0.013323,3
10197,2943,0.0133232,3
3508,8118,0.0133249,2
5850,7174,0.0133261,2
2986,4339,0.0133286,2
3326,3726,0.013331,2
3120,4053,0.0133334,2
10293,11701,0.0133336,4
11840,7398,0.013334,4
12856,1752,0.0133368,4
11203,4222,0.013337,3
7046,7278,0.0133377,2
5688,7289,0.0133392,2
7858,12825,0.0133404,4
5216,7012,0.0133404,2
12083,8311,0.0133418,4
12379,6303,0.0133441,7
12976,6954,0.0133448,3
11277,10029,0.0133466,10
12937,4567,0.0133468,7
12790,3936,0.0133479,3
3667,4453,0.0133482,2
10357,12413,0.0133513,4
12888,2339,0.0133513,8
1757,2181,0.0133536,2
10179,2168,0.0133602,3
2980,12438,0.0133631,5
5921,11664,0.0133646,3
3157,10133,0.0133649,3
12696,6490,0.0133676,5
8078,12108,0.0133706,3
320,758,0.0133725,2
2788,10980,0.0133755,3
12716,12028,0.0133803,9
12916,2312,0.0133852,5
347,926,0.0133857,2
2019,2348,0.0133866,2
12470,10331,0.0133889,4
12777,1037,0.013389,5
58,10114,0.0133963,3
10846,13014,0.0133997,6
10695,7235,0.0134025,3
11544,12758,0.0134064,14
12862,9215,0.0134064,5
12771,1685,0.013407,7
8248,11573,0.0134088,4
8853,9006,0.0134096,2
6686,6904,0.0134193,2
11643,12562,0.0134203,6
13034,6127,0.0134245,4
12660,7085,0.0134262,4
8204,9748,0.0134326,2
8801,9249,0.0134332,2
5963,6875,0.0134335,2
8447,12611,0.0134353,5
12277,12898,0.0134372,8
11492,4034,0.0134373,3
11235,3916,0.0134373,3
696,12641,0.0134374,5
5685,6178,0.0134378,2
2776,10559,0.013438,3
1478,2035,0.0134387,2
12434,7165,0.0134404,3
12399,9160,0.0134411,4
4184,4265,0.0134417,2
9060,10798,0.0134623,3
5322,7074,0.0134665,2
11555,4662,0.0134694,4
1389,1787,0.0134753,2
7561,11078,0.0134792,3
3454,3707,0.0134812,2
7779,8035,0.0134865,2
12161,9102,0.0134931,3
12887,1845,0.0134935,4
3015,13047,0.013495,7
11489,13008,0.0134982,5
8379,9349,0.0134994,2
11040,9626,0.0135079,3
2692,12225,0.0135079,3
10613,7107,0.0135143,3
298,11703,0.0135181,4
217,238,0.0135206,2
4164,9577,0.0135358,2
3774,12461,0.0135384,4
10088,1236,0.0135391,3
12343,6434,0.01354,4
10190,8908,0.0135409,3
11248,7406,0.0135425,3
3697,7992,0.0135425,2
1280,12996,0.0135428,6
12533,9862,0.0135451,5
8594,10276,0.0135456,3
12778,4345,0.0135465,4
12029,8346,0.0135555,6
8188,11684,0.0135604,4
11878,9747,0.0135614,5
13023,10935,0.0135619,10
5127,12454,0.0135653,6
12299,6773,0.0135703,7
8348,12991,0.0135781,7
10525,11196,0.01358,5
10761,9679,0.0135811,3
1677,12391,0.0135813,5
1157,12644,0.0135822,4
10790,9951,0.0135846,4
